-1.001046986358418849e+03 -1.218059882130344533e+02
-1.475185467266999467e+03 -1.424841182143486833e+02
-6.716866486745567499e+02 -1.211466017238134043e+02
-1.237865212440061669e+02 -1.893535031203130927e+02
-4.882625219101203840e+01 -1.325009271221790641e+02
-1.420642495099313692e+03 -1.568438411994722514e+01
-4.261105271614366785e+01 -8.362873718461973738e+01
-7.337076057822741859e+02 -2.657844457859675202e+01
-1.410158292192286126e+03 -2.069327295918866128e+02
-1.461037527196690235e+03 -1.438924344762130545e+02
-4.742404349475871328e+01 -9.447735701972364097e+01
-6.156361003958119227e+02 -1.427634451497760608e+02
-4.512571930347932891e+01 -5.202262219588093473e+01
-6.389330748828413107e+02 -6.427727518673394513e+01
-2.172878345870501562e+02 -3.096807539595625371e+02
-6.269529351766450418e+02 -1.524734855190924634e+02
-9.807016102640283179e+02 -1.125068347661726307e+02
-6.879880558996106856e+02 -3.360763300060784786e+02
-7.064516350780132825e+02 -2.032881782711857852e+02
-3.401314113936828676e+01 -1.281853433818801307e+02
-1.223784167328759480e+02 -3.953896601600514487e+02
-6.457745223249677338e+02 -9.460745711946493941e+01
-9.754503738200209000e+02 -9.609071533110216023e+01
-1.364205809330113198e+03 -2.097627263517244103e+02
-1.044128595768743537e+02 -3.610643666062697434e+02
-1.395344942008638100e+03 -2.905049457161241548e+02
-1.020807000611539479e+03 -1.464241587672708818e+02
-8.792232726515712784e+02 -5.589446476659055918e+01
-6.743227641821800944e+02 -1.352610855492807502e+02
-9.520520358594969821e+02 -9.156546312335812843e+01
-4.791453569094384335e+01 -6.119349104648227211e+01
-9.978286193706196627e+02 -7.682241772895753229e+01
-1.401996624011486290e+02 -1.425020132810181508e+02
-1.018340206764205732e+03 -1.243412675436967874e+02
-1.033580157562335899e+03 -8.744917599496685057e+01
-9.222500835971562765e+02 -1.203639116645712193e+02
-1.037902502426826686e+03 -1.048101251771797138e+02
-1.196222207720676494e+02 -1.907075891849061406e+02
-1.090816807927960923e+02 -1.056321390711506183e+02
-7.318115500465163450e+02 -2.601069323863405458e+01
-1.186397340513024801e+03 -1.253115656833508922e+02
-7.270641022817966359e+01 -2.264296716281201327e+02
-1.086653243179885919e+02 -6.570300879297785457e+01
-4.976898468903188189e+01 -5.997007243246326169e+01
-1.142103135413396103e+03 -3.019859117706510006e+02
-7.158528976568962889e+02 -2.654241087633256484e+02
-7.279234287112474249e+02 -1.784586134164105147e+02
-6.498459186115342163e+02 -9.082617797873497523e+01
-1.032779388216940362e+02 -8.619422206005035036e+01
-6.133107649905650760e+02 -1.156011770334950839e+01
-9.394058086170348361e+02 -3.408866207916007340e+01
-1.022466861505356519e+03 -1.007356694907972354e+02
-4.548687435669148158e+02 -2.529921163720327399e+02
-5.311189946898306147e+01 -1.033284218965425794e+02
-2.020386712087164653e+02 -2.815029581963941610e+02
-1.160925447112158963e+03 -1.158955950998396105e+02
-4.563763396932680507e+02 -2.577939340607645704e+02
-1.150728180054959694e+03 -1.147584055016225477e+02
-9.527646156050915351e+02 -8.014631217627578508e+01
-1.024561793980788735e+02 -1.219712431853945560e+02
-9.659008451470971295e+02 -7.928404860868049298e+01
-9.967930640000857920e+02 -8.436970860309000386e+01
-1.299775775777899867e+02 -3.406731225851869738e+01
-1.005470196058986062e+03 -7.648807833719099847e+01
-9.950461943149817898e+02 -8.792422237390888995e+01
-4.088928822131454694e+02 -1.480373067649477434e+02
-1.475903792353436074e+03 -1.434334461897464053e+02
-3.237772327664502114e+01 -1.209210422738744484e+02
-6.577158060458402815e+02 -1.492459168218403249e+02
-1.366181309496610538e+03 -2.051296330191207744e+02
-6.908196305528991843e+02 -1.418379618713044295e+02
-4.014993506506120013e+01 -1.067311174444391781e+02
-6.810888712935575313e+02 -1.873903323279713504e+02
-2.074468512219976049e+02 -3.385234722020570075e+02
-7.164288156503317850e+02 -1.918273333204107800e+01
-8.195473380864021919e+02 -3.848280873347333113e+02
-8.168008731268118083e+01 -3.239303983120806407e+01
-4.117572523194370859e+01 -1.146589558897030656e+02
-4.619314289884250684e+02 -2.734977652817627245e+02
-1.393744076053534400e+02 -3.004126755204781034e+02
-1.149413129564620277e+02 -1.027107239884691836e+02
-9.574373736710338108e+02 -1.380447582137454674e+02
-1.306957306264936506e+03 -1.764628757420667000e+02
-8.464283023201826381e+02 -2.635827996681294394e+02
-1.186571072537635132e+02 -4.573648060969767215e+01
-6.555086825289199624e+02 -1.432095876710993991e+02
-6.900828402018313454e+02 -6.897596748209718953e+01
-1.396613100616217935e+03 -2.004331302248447173e+02
-1.205385868401305743e+03 -1.962832670850764600e+02
-1.449761506612925132e+03 -2.619718477508649244e+02
-3.730525754724807257e+02 -1.618364153845659530e+02
-1.057811046347738966e+03 -8.819786798015066154e+01
-9.304684497296228756e+02 -1.332060942166697828e+02
-2.120352185540748167e+02 -3.480752796626148893e+02
-9.554496368852744581e+02 -1.077144192081314742e+02
-8.584387739088119815e+02 -3.472804477770482663e+02
-9.180535271163084872e+02 -8.275566327011212309e+01
-1.204344818554992798e+03 -2.809776283787216471e+02
-6.050206131113194488e+02 -1.303569488773901242e+02
-9.841281313930451802e+01 -6.936374047964127953e+01
-1.406182118191218706e+03 -2.253141146451526424e+02
-1.446823234599500665e+03 -1.483333125722904811e+01
-6.839953272617201492e+02 -1.324553036377325839e+02
-1.012966012420484844e+03 -1.234021382855550968e+02
-6.908780922600149097e+02 -3.423063268427815729e+02
-1.128105813319172057e+03 -1.793852229232520585e+02
-1.463574948200801373e+03 -3.120128535064344533e+02
-2.136416804732623120e+02 -2.979882904499961569e+02
-5.753896613109549207e+02 -3.570792775037087949e+02
-9.986150247114595686e+02 -1.034865696328474627e+02
-1.923987547785713161e+02 -3.073640379102856741e+02
-4.457451966491416329e+01 -5.211075042749147457e+01
-4.096860710152344609e+01 -4.004566644950540422e+01
-1.443713260834344055e+03 2.274741784744459139e+01
-5.270560848668743148e+01 -1.269319391563052903e+02
-7.886392636965067595e+02 -3.575325712371884492e+02
-7.069867668036694113e+02 -3.808359044105845470e+01
-1.118841988865236061e+02 -3.036865548534061077e+01
-1.013159944649339991e+03 -7.858682885431873899e+01
-9.383931940997491665e+02 -6.163483041068419510e+01
-1.517477197367424253e+02 -2.312863357929883250e+02
-5.891718194962703592e+02 -1.887552152425158170e+02
-9.313692445599865550e+02 -1.609328798940244099e+02
-6.135332710874244810e+01 -3.935489046700029547e+01
-2.051448429930895543e+02 -2.941063487147026763e+02
-1.448787293475992783e+03 -7.154074589920199401e+01
-1.427793687518492334e+03 -2.134292436282268852e+02
-1.003724986800305146e+03 -1.092760216361088084e+02
-4.054897954143595484e+02 -1.739166863587309138e+02
-1.464410132277698722e+03 5.829795500590062574e+00
-9.497996183580061142e+02 -8.442696635730723642e+01
-9.292025921821248176e+02 -3.149226552304112303e+01
-1.422383206572672862e+03 -5.610176209685556614e+01
-5.948801571755888062e+02 -1.607215566702553531e+02
-9.484366906904909911e+02 -5.035531983978329151e+01
-1.011798776342617657e+03 -7.634426558774194405e+01
-9.352075414611282440e+02 -6.102151699102100935e+01
-1.318526483403601560e+03 -2.585475969099618396e+02
-3.822988267934275655e+02 -2.837505185951656586e+02
-1.061638496901037598e+02 -7.628240686959598804e+01
-5.797816490025635403e+02 -1.878977038635365489e+02
-6.887292232926379256e+02 -8.200412110119040676e+01
-6.393109456073049159e+02 -9.649886398076507277e+00
-9.378621302585009971e+02 2.030403858236231596e-01
-8.001679124441036492e+02 -3.766511210216281711e+02
-1.201959877422946647e+03 -2.814646195483385327e+02
-1.177816169362548862e+03 -2.901320061047425725e+02
-9.273790071382350106e+02 -7.210087809475629683e+01
-1.395743090064203443e+03 -2.301697049775975188e+02
-1.301209849622985303e+03 -3.168009254738089453e+02
-5.781568448713637736e+02 -1.889862561859078767e+02
-9.357358084567398464e+02 -9.112624341692419705e+01
-1.416268441624087870e+02 -1.872185352834676451e+02
-7.054206566364076707e+02 -2.945473090573398736e+02
-1.248679780339672050e+02 -9.697275938720130739e+01
-7.040675569862235079e+02 -1.551585654411635460e+02
-1.116087261172843199e+02 -8.908170911267666270e+01
-1.037715602071292324e+03 -9.643511632376689136e+01
-4.288573384868379321e+02 -3.077254100935792849e+02
-4.818408149608852398e+01 -7.503793678813573820e+01
-1.137695818444198494e+03 -1.411961718355530877e+02
-1.372775298692622300e+03 -3.300652454992309117e+02
-9.697839168535645058e+02 -8.293733746716209509e+01
-7.043619955177023257e+02 -1.341303450240213238e+02
-2.075133321893061975e+02 -2.822205224803101942e+02
-1.444914187425545833e+03 2.067730870140144006e+01
-1.317203162285426060e+03 -2.754751193448671529e+02
-1.098755931074135788e+02 -2.937729129430162445e+01
-1.002705580870367044e+03 -7.553977153397792677e+01
-6.860818096310392775e+02 -1.560838558449443099e+02
-6.341523378422918995e+02 -1.197022238871322060e+02
-1.466087197230917809e+03 -4.477161879383344001e+01
-5.777258878063438488e+02 -1.895202814873409238e+02
-1.195077776337388059e+03 -2.345458198007787871e+02
-4.274517972091879869e+01 -1.326299184163178211e+02
-9.324825020600324024e+02 -4.809649104487814952e+01
-3.104264933574622276e+01 -1.015591342403626669e+02
-1.448806711653558523e+03 1.663583277961059537e+01
-7.052980268367817871e+02 -3.893743040006668821e+01
-1.431060151087431905e+03 -8.463937034496900935e+01
-7.896713226648567741e+01 -6.957273136480972653e+01
-8.338384217034191579e+02 -2.437950376099388450e+02
-9.419195277844728480e+02 -3.173933290967251253e+01
-1.298907617732144786e+02 -1.414417784110490288e+02
-8.222318444519711989e+01 -1.406263705584928516e+02
-1.423460568467191024e+03 -9.226504714973397370e+01
-1.455926728934056428e+03 -1.179723647334824363e+02
-1.360102631353463494e+03 -2.153158834594848656e+02
-1.407501385547488553e+03 -2.527155606501797251e+02
-9.486774707710452503e+02 -5.218776966675401496e+01
-4.386663862038398065e+01 -7.056383437256496904e+01
-1.183131956364574307e+03 -1.294727011541444881e+02
-1.399110073236437984e+03 -1.887043816313338880e+02
-8.544339949285448483e+02 -3.357080474934705876e+02
-9.267130948929243459e+02 -4.420457444293038662e+01
-9.327013888118347040e+02 -4.719606522678898131e+01
-6.140007563754375042e+02 -2.468560234569721246e+01
-9.423384178140804579e+02 -9.526499845456309856e+01
-1.199573246479948665e+02 -3.616069202871627652e+01
-1.427461910731854459e+03 -3.212105806682610165e+01
-1.059163076777658716e+03 -8.825129881804605247e+01
-1.473636364612381840e+03 2.480655813457655157e+01
-9.360730643615964937e+02 -1.829445728933257271e+02
-1.981914018571050065e+02 -3.691766162495962362e+02
-2.365492758315089077e+02 -3.670559058545798052e+02
-7.415601547104528208e+02 -2.998535200316986788e+02
-1.484112405311268503e+02 -3.646100463390110917e+02
-5.718744177413702801e+02 -1.702847740024458574e+02
-1.067543913588882276e+02 -1.281934841561780161e+02
-1.413906183796465029e+03 -1.990765892509336368e+02
-1.395419928194638715e+03 -1.917294604585015065e+02
-1.018124907449877128e+03 -1.159256270395558630e+02
-1.407210821105726609e+03 -1.835252879616776056e+02
-6.727462031317467108e+02 -3.539723121170497961e+02
-9.469772808848155137e+02 -9.025537241228950336e+01
-1.495111277356125811e+03 -1.460858608207661007e+02
-8.922161897146044112e+02 -6.717471407142294026e+01
-6.733250453487250979e+02 -3.571555162282216997e+02
-1.440134747311799629e+03 -2.740281759386391514e+02
-1.172670722373256012e+03 -3.037160868273352889e+02
-9.292970542432215098e+02 -6.777616050876167719e+01
-3.986157256223991681e+02 -1.501379445583371819e+02
-6.377721619756042628e+02 -3.024113952138544192e+01
-4.782989220866612641e+02 -2.737813011792482030e+02
-4.268230177233141376e+01 -1.267461654222189793e+02
-9.312206207112245693e+02 -3.771107490504550697e+01
-1.019690208833250495e+03 -1.615892831180447615e+02
-6.427413971243406650e+02 -8.225769574986017574e+01
-9.702724305306857104e+02 -9.259676990407105279e+01
-1.461006503751258606e+03 -3.730304748128089898e+01
-9.823717885903811293e+02 -1.074873783093658233e+02
-7.178701946588327019e+02 -1.439940006136435215e+02
-9.521473066368772606e+02 -8.089927930628820718e+01
-1.508026292505771266e+02 -2.917752833757334940e+01
-1.170744824384355752e+03 -2.948902167386497126e+02
-3.816501784130581996e+02 -1.817513923672131284e+02
-6.424366809273910803e+02 -3.888511276233749214e+01
-1.501013980286350318e+02 -2.955601227968984972e+02
-1.110248808668094171e+03 -2.605791542941893226e+02
-1.204363210964706923e+03 -1.556389991329938880e+02
-1.458559313783084917e+03 -9.722406942163514998e+01
-9.402665451185868051e+02 -7.065771437414116463e+01
-1.336456442364994246e+03 -1.860077464532484726e+02
-9.336563086162846048e+02 -2.012941284410923259e+01
-1.324541000451138189e+02 -4.506468385383058006e+01
-7.332212104431196167e+02 -2.418251018218030026e+02
-6.120018328516208612e+02 -2.215578532421935876e+01
-4.626960670957239472e+02 -2.218904945001821716e+02
-1.426669131467132502e+03 -4.131652243582470874e+01
-7.196117701757996201e+02 -1.587113522620779804e+01
-5.957668089892825236e+01 -2.346159946442749700e+01
-9.073924198512360135e+02 -3.631710734123215900e+01
-9.068965067368527571e+02 -2.597139369882908611e+01
-1.015650106615527193e+03 -1.127113672942767124e+02
-3.718412910347478260e+02 -1.914352747344674697e+02
-7.362751495554990697e+02 -3.509505065828360415e+01
-1.045374757461602826e+02 -9.430739441442152327e+01
-6.735309096582025177e+02 -1.511693317853473957e+02
-9.753774819082708518e+02 -9.748711641825782692e+01
-9.209810467707629869e+02 5.575253508970168248e+00
-1.038601382031284857e+03 -8.624615297926581547e+01
-9.997617917640155838e+01 -4.926759403180346908e+01
-1.198693712632657935e+03 -2.392495043642365715e+02
-4.371418379423562897e+02 -2.874291147455357986e+02
-9.380246272136583912e+02 -3.282024486958312792e+01
-5.789658257651083773e+01 -3.426125384308958388e+01
-1.396751774059273203e+03 -2.927938482726361258e+02
-1.020945582510317536e+03 -1.048453080353477560e+02
-9.532680534011127520e+02 -7.506463850270344551e+01
-2.854456373843476058e+02 -2.038257523234044868e+02
-1.448628510461546512e+03 -2.851836934563669388e+02
-1.454974427360452637e+03 -1.004589011091687745e+01
-9.290556831375267848e+02 -1.637622807400020406e+02
-1.349472009671394062e+03 -1.995106152750638842e+02
-1.412437985470294961e+03 -1.846972561332523242e+02
-1.884393647133472030e+02 -1.900383255829604821e+02
-6.996917832595844402e+02 -1.463106551346286324e+02
-1.449268154590532049e+03 -3.145267382888286534e+02
-9.189443350852897083e+02 -5.986155834444929269e+01
-6.680632124407134143e+02 -1.198731536515983436e+02
-6.043091365684897482e+02 -1.649280514461111125e+02
-1.060211111461648898e+03 -1.018929156943074332e+02
-6.421847519487256477e+02 -3.126962260746021798e+02
-7.393502134395122312e+02 -3.039711205096577942e+02
-6.081570843891171307e+02 -1.606771731868069537e+02
-7.983737791704955953e+02 -3.602318654540625857e+02
-9.819428004004755621e+02 -9.090712596552957336e+01
-1.679703665951747951e+02 -3.299494027814491801e+02
-6.873239398407993122e+02 -6.371436992289694956e+01
-8.513676132291637941e+02 -3.215332096738672476e+02
-1.022538947116455120e+03 -1.085756681473436061e+02
-8.416386736389646330e+02 -3.709200807248098499e+02
-1.004953542775803840e+03 -1.128592928708929293e+02
-3.193219313108636470e+01 -9.727186892649356764e+01
-6.605794772629599265e+02 -1.777940109931838606e+02
-6.462799404229155016e+02 -1.058061426032926846e+02
-1.143934778807896890e+02 -6.734225694672011286e+01
-1.042107287140897142e+03 -9.251935772555019355e+01
-4.549167230738806893e+02 -1.869877281625041405e+02
-6.775087934489121153e+02 -7.822159991711318128e+01
-6.850432291623835113e+01 -1.462187446975474359e+02
-9.345783715983649245e+02 -4.053987446700833885e+01
-1.799805037026975754e+02 -3.297472682205337264e+02
-6.272565266766646346e+02 -3.321167887026935546e+02
-1.314371377308226101e+03 -3.710345277563763489e+02
-2.040286780371365296e+02 -1.937596370934064112e+02
-8.561340823380031679e+02 -3.147364050955017660e+02
-7.682599254732024292e+02 -2.297059865451697931e+02
-6.162617046567206671e+02 -3.832780982398653578e+02
-2.287708106726822734e+02 -3.917366808804089260e+02
-1.162963289434084572e+03 -1.193158412135269941e+02
-5.184349686354052977e+01 -9.466856001061898951e+01
-1.537720964766961913e+02 -3.396578588895193320e+02
-6.709283381628489451e+02 -1.088155138884953459e+02
-1.003358314959003678e+03 -1.303312857989122051e+02
-4.464710591731785598e+02 -2.782898720522891267e+02
-1.036800576580285679e+03 -1.440072312335978495e+02
-1.034361114098857342e+03 -1.618985582265121366e+02
-1.444909868035050977e+03 -1.424451326056355356e+02
-9.569926697171181331e+02 -1.589614943899683794e+02
-4.625185056596910727e+01 -5.187735494564196159e+01
-2.093404483258410949e+02 -2.845705238821620355e+02
-1.025844118358645119e+03 -1.047473032709800975e+02
-1.442897850962339817e+03 2.270724003666500224e+01
-6.349361970920456315e+02 -1.231580796993103633e+02
-9.297504462642125418e+02 -1.167947186964453579e+02
-9.099616753187408449e+02 -5.168026974046075139e+01
-1.993933278319756255e+02 -3.623817571134967466e+02
-9.268976218613495348e+02 -7.969978560110043020e+01
-1.044990901490806891e+03 -1.068056718733667338e+02
-1.094249774397475221e+02 -2.581878779684805636e+01
-9.078498884723740048e+02 -4.627740800149948086e+01
-1.063870933303839365e+03 -8.418188176597222139e+01
-1.161874843567886046e+03 -3.031154855145559850e+02
-1.303388281754575701e+03 -2.252013405397067913e+02
-6.623648107106090492e+02 -1.754504988906896017e+02
-9.952002965568252648e+02 -9.815323191025643723e+01
-1.250150728983793442e+02 -2.979112447480283095e+02
-1.397045334557391016e+03 -2.443697812171908481e+02
-7.048385258598294740e+02 -3.139134805260694066e+02
-1.295267317145832749e+03 -2.238005154029831090e+02
-1.293061975886850519e+02 -1.122626407115241562e+02
-9.555657615870051131e+02 -1.778035663344325883e+02
-1.349361089113417165e+03 -3.522797055259053423e+02
-1.029046841515572908e+02 -3.856603523756940035e+02
-7.311838414791005789e+02 -3.752748963602145977e+02
-1.126080404614419194e+03 -2.308498762972392058e+02
-1.434762888809676156e+02 -3.387110537768160157e+01
-4.381397347352883571e+02 -2.475935901735730624e+02
-8.533490447389866631e+02 -3.263397667637674999e+02
-4.291774630906320454e+01 -1.065159150129622248e+02
-1.316953980097066278e+03 -3.052893668410370083e+02
-6.964292343776967300e+02 -5.366403554999460113e+01
-4.127489190277353970e+01 -2.140791700086563765e+02
-1.355545928072192964e+03 -3.195056027367129445e+02
-8.923919258499572607e+02 -6.953661985467211082e+01
-7.249217795856772000e+02 -3.421030320056906362e+02
-1.115250396042450120e+03 -2.574442168561758422e+02
-1.417309369619673873e+02 -2.149627607326299596e+02
-8.118149453451715090e+02 -2.340057074993160029e+02
-9.451904748742155107e+02 -5.919393753376895972e+01
-4.125257460814877675e+01 -6.947083670202968619e+01
-6.790027558638865912e+02 -9.505522331615068765e+01
-9.620723630770769432e+02 -9.356338481737986967e+01
-8.492294687528304848e+02 -3.157815079735898394e+02
-1.154562964985842228e+02 -1.251631966293436307e+02
-6.560651456381690423e+02 -1.390287171812602196e+02
-5.089176128163312285e+01 -1.277275908690888286e+02
-2.183642172626408069e+02 -2.428655809459702652e+02
-1.101680322963006375e+02 -3.308740610825416866e+02
-1.439011597924047464e+03 -3.590813495162551021e+02
-2.238401332053340695e+02 -3.761002038149767372e+02
-1.030104659235007460e+02 -7.928755223201872582e+01
-1.396046802211329805e+03 -2.048248411960762212e+02
-7.057088765070388945e+02 -4.274300855311097536e+01
-1.474267027699520440e+03 -3.042679975559366881e+02
-7.059393216845974166e+02 -1.872801271681234709e+02
-1.063304641395805675e+03 -7.950275928453984875e+01
-2.103644980650161074e+02 -2.951571701234169609e+02
-5.213533412726047800e+01 -2.003042481663039780e+02
-1.029351365493928824e+03 -1.026766555043808182e+02
-2.705352631464431852e+02 -2.088319587460319156e+02
-8.034584606410898289e+01 -1.264626019899602483e+02
-1.460748425053959863e+03 -1.441890663291197541e+02
-1.430693731403846641e+03 -2.666407774513457412e+02
-1.406652545647024908e+03 -2.292680370377038344e+02
-1.407888243010282167e+03 -7.178219026177470141e+01
-6.782042369101650365e+02 -1.925620289274532979e+02
-6.719267374830025119e+02 -1.546630245706540165e+02
-2.239449022316825619e+02 -3.743341494172044577e+02
-3.499269384580041731e+01 -1.045903015387203396e+02
-3.386496912094901290e+02 -2.812582000789469703e+02
-1.186218486092478486e+02 -5.408570348847462128e+01
-4.276634998376104591e+02 -1.125501297784971086e+02
-6.265016713064096621e+02 -1.422693607767300961e+01
-1.217521090179569683e+02 -5.248497020582055228e+01
-1.115966398719039489e+03 -2.119276551001194662e+02
-1.432056821264808377e+03 -3.047181166980475950e+02
-4.141389487682184267e+02 -2.576865524236536658e+02
-9.883191972998962171e+01 -9.931046923442286811e+01
-1.439268681547298684e+03 -3.531475166668746510e+02
-1.035749003745808295e+03 -1.020984590514861878e+02
-1.054109064535646922e+02 -1.109076231959314214e+02
-2.242213101923849194e+02 -3.972360363212758330e+02
-4.008930704355759644e+02 -1.591149608515354146e+02
-1.396643902281027067e+03 -2.916307829931167248e+02
-6.923396239820133360e+02 -7.411780356276763371e+01
-7.865805184715248970e+02 -3.571562644164305311e+02
-1.096291911910870027e+02 -8.736808478875876460e+01
-1.022171272717799980e+03 -1.060511804990091633e+02
-1.028417556857220006e+03 -1.419963463417273886e+02
-1.204706508652951925e+03 -1.554754059077427542e+02
-1.951862028993835168e+02 -2.988964703084706684e+02
-6.676332796961132772e+02 -1.737999301629022852e+02
-6.188906020242153545e+02 -1.205118450171302129e+02
-1.099574621323523758e+02 -6.006593318732431186e+01
-1.208547872065095817e+03 -2.571417054614924496e+02
-1.205778053634580601e+03 -2.119154506647227549e+02
-1.396227208302686222e+03 -2.152357118096266220e+02
-1.147846531597983585e+03 -3.023535220038605758e+02
-7.585100730764607988e+02 -3.218747452186900659e+02
-9.730455920363021960e+02 -9.059429634766740946e+01
-1.113090159276324442e+02 -8.062261945028176058e+01
-1.051577746024048849e+02 -1.444686723813196068e+02
-1.254304871682052607e+02 -9.657611854256757056e+01
-3.259971550480226909e+01 -1.317132635823240321e+02
-1.445426267980502359e+02 -3.127203770152975082e+01
-1.020467169025156750e+03 -1.188800952178002603e+02
-7.693286244708623371e+02 -3.027633588996605454e+02
-9.175576865671935138e+02 -9.943704235428435823e+01
-4.342548246313342588e+02 -1.720134325067196812e+02
-5.465909636203593891e+01 -2.198808387837811438e+02
-9.037215502913142018e+02 -4.959944973296579462e+01
-9.051611668561461101e+02 -5.785717059296954545e+01
-1.411218160323649954e+03 -5.039251730522645545e+01
-1.782874316390571607e+02 -2.937794700149062237e+02
-1.502899750617913242e+03 -9.116391073390479960e+01
-3.705178650330631029e+01 -3.591103094520999406e+01
-1.028402828570862084e+03 -9.148596814905995700e+01
-1.395899822242294704e+03 -2.963783694757156582e+02
-1.441646142336243656e+03 -1.745499186136161427e+02
-9.796725928137713879e+01 -1.098744040922196916e+02
-2.110777957985579860e+02 -3.496200158653283552e+02
-3.616395712808085250e+02 -2.233284291238505830e+02
-1.005689606320604412e+03 -7.851974056827184256e+01
-4.620183664873650855e+02 -1.955277015799638889e+02
-1.046584096446382404e+02 -8.849381209754008637e+01
-6.940858480804644159e+02 -7.075081751959089615e+01
-1.739883767496978066e+02 -3.861654560569465957e+02
-2.324102704569104958e+02 -3.564035697666769806e+02
-4.276561978248824403e+02 -2.471434660729333359e+02
-1.395898174109569936e+03 -3.035862737993452924e+02
-6.352386438840045457e+02 -1.352036526368879095e+02
-9.419732814491409272e+02 1.574985144768435674e+01
-1.065260691274376768e+03 -9.137495864706177429e+01
-1.114045138777355987e+03 -2.494002298258430130e+02
-6.465007107974574865e+02 -3.896041620669555527e+02
-1.551704967410619531e+02 -3.504060548228526955e+02
-6.772940424846393626e+02 -1.903992388469033870e+02
-6.620058130667318892e+02 -9.548412795417966947e+01
-1.133739672445761698e+03 -2.863521774934296218e+02
-6.282009289359798458e+02 -1.194747242058263765e+02
-1.114037462965450516e+02 -9.477559042452010374e+01
-9.580981458876975694e+02 -1.529623532938273343e+02
-9.379288170903589617e+02 -1.680389402658925064e+02
-2.255215972554095742e+02 -3.955274931684663215e+02
-6.392608457187142221e+02 -4.341794711440071097e+01
-4.147665606233477433e+02 -2.505624807620996251e+02
-4.336118089361403349e+01 -5.375506355142827886e+01
-1.207003515635931308e+03 -2.111414564700393157e+02
